"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"img_dice_throw_trials.started"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...72"
"dice_5.png"	5	1	3	9	4	27.2240984999808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1793498999905	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	27.2240984999808	0.011835900018923	27.7363051999127	29.2981494999258	29.2533932999941	"[0.03916666666666667, 0.08916666666666667]"	"[-0.3491666666666667, -0.24916666666666668]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.15921630000229925, 0.4548091000178829]"	4	100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_1.png"	1	1	4	10	0	29.2981494999258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.2541824999498	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	29.2981494999258	0.0114361000014469	29.899791099946	31.4816150999395	31.4415479999734	"[-0.14166666666666666, -0.10416666666666667]"	"[-0.3283333333333333, -0.3333333333333333]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.19678630004636943, 0.544570800033398]"	4	-100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_2.png"	2	1	5	11	1	31.4816150999395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.4423462999985	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	31.4816150999395	0.00690009992104023	32.2114144999068	33.7714297999628	33.7315743999789	"[-0.16833333333333333, -0.04666666666666667]"	"[-0.3416666666666667, -0.3458333333333333]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.29381829989142716, 0.6724713000003248]"	4	100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_3.png"	3	2	0	12	2	33.7714297999628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.7324187000049	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	33.7714297999628	0.0070412999484688	34.4726884999545	36.0711646999698	36.0165382999694	"[0.09083333333333334, 0.16333333333333333]"	"[-0.3441666666666667, -0.29]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3412096999818459, 0.6444633000064641]"	4	100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_4.png"	4	2	1	13	3	36.0711646999698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.0173889999278	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	36.0711646999698	0.0213585998862982	36.8649701999966	38.4303080999525	38.3847980999853	"[0.06, 0.22416666666666665]"	"[-0.3675, -0.3025]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3705365000059828, 0.7254980000434443]"	4	100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_5.png"	5	2	2	14	4	38.4303080999525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.3855916999746	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	38.4303080999525	0.0119857999961823	39.6351113999262	41.2181360999821	41.1771948999958	"[-0.18666666666666668, -0.095]"	"[-0.3516666666666667, -0.3516666666666667]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.8210703999502584, 1.1460334999719635]"	4	100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_6.png"	6	2	3	15	5	41.2181360999821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.1783077999717	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	41.2181360999821	0.00831689999904483	41.9132690000115	43.4630472999997	43.4198288000189	"[0.08416666666666667, 0.1175]"	"[-0.355, -0.2875]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.33555259997956455, 0.6348913999972865]"	4	100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_1.png"	1	2	4	16	0	43.4630472999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.4206837000092	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	43.4630472999997	0.0074998999480158	44.5036621999461	46.12010499998	46.071045699995	"[0.11583333333333333, 0.175]"	"[-0.3591666666666667, -0.3225]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.5795089000603184, 0.9714594000251964]"	4	-100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
"dice_2.png"	2	2	5	17	1	46.12010499998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.0719842999242	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	46.12010499998	0.00935860001482069	47.3700858999509	48.914033100009	48.9076762999175	"[0.15833333333333333, 0.21166666666666667]"	"[-0.37083333333333335, -0.265]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.7548602999886498, 1.1855793999275193]"	4	-100	NA	NA	NA	NA	NA	NA	NA	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.9085632999195	48.914033100009	48.914033100009	51.8751220999984	"space"	2.94544829998631	"None"	"01"	"03"	"2023-12-13_16h50.57.714"	"GDT_exp"	"2023.2.2"	"None"	"2023-12-13 16h51.11.992517 +0100"	NA
